state,year,utility,design,plant,reissue,total,sirs,ssf,ssjc,sse,reallocation,ppf,ppyf,ppjc,ppyjc,ppe,ppye,firms,newfirms,jc,newjc,emp,nemp
PA,1994,2816,262,1,4,3083,4,7.91,16.71,2.32,26.6,15.103638492477575,190.93330030346195,4.920047237560244,29.45053685376944,0.6830903779751987,29.38457286096894,204123,16147,626620,104684,4513312,104919
PA,1995,2645,270,3,7,2925,2,8.59,16.25,2.31,23.0,14.138152711383508,164.50143411506664,4.468937447098476,27.506888477199844,0.63100479261623,27.330063069376315,206887,17781,654518,106337,4635464,107025
PA,1996,2922,293,3,7,3225,1,8.3,16.93,2.31,25.6,15.519357089579174,186.92401321509303,5.091898907254811,30.073855794695813,0.6886205297317519,29.78746986616421,207805,17253,633359,107236,4683276,108267
PA,1997,2697,219,6,9,2931,3,8.559999999999999,14.13,2.21,28.2,13.9990734151339,163.62418355384358,3.9531822375200294,27.98037268978158,0.6146165503592393,27.863335614875655,209371,17913,741428,104752,4768827,105192
PA,1998,3369,373,5,11,3758,4,8.38,17.14,2.4899999999999998,25.6,17.875489934929032,213.21985815602838,5.341512850616733,31.166547794788436,0.7736243104954963,31.065553443002397,210232,17625,703546,120578,4857655,120970
PA,1999,3752,307,10,8,4077,0,8.08,16.580000000000002,2.34,26.2,19.388526671707588,239.82352941176472,5.921517023816786,35.715224304223284,0.8304000136872408,35.56133174003681,210279,17000,688506,114153,4909682,114647
PA,2000,3636,343,6,13,3998,5,7.829999999999999,15.659999999999998,2.42,25.6,18.997657367413176,242.5087953415019,5.158110671018849,32.946566898506774,0.7932799387281528,32.84344732972423,210447,16486,775090,121348,5039835,121729
PA,2001,3534,271,22,12,3839,3,7.57,14.000000000000002,2.02,27.6,18.144265580247847,239.54823411955573,5.254053107131224,37.527982247768755,0.7543469760294901,37.38690922548036,211582,16026,730674,102297,5089170,102683
PA,2002,3343,276,10,12,3641,1,7.920000000000001,14.7,2.3800000000000003,32.4,17.21749081434334,217.42505672996538,4.4388959937775,30.18846023099437,0.7194826048629595,30.18846023099437,211471,16746,820249,120609,5060581,120609
PA,2003,3177,370,4,4,3555,0,7.630000000000001,14.360000000000001,2.11,27.2,16.790568942879002,220.15110230369086,4.795609892311242,33.38811927682554,0.7030600615014396,33.38811927682554,211726,16148,741303,106475,5056467,106475
PA,2004,2883,322,10,8,3223,1,7.93,15.2,2.1,25.4,15.088386202763942,190.32715247431204,4.6042528267655225,30.282245941070357,0.6340187345355887,30.227149100594602,213608,16934,700005,106432,5083446,106626
PA,2005,2298,240,4,4,2546,0,8.32,19.21,2.55,26.0,11.80715292720932,141.90959255336938,3.788425511906161,19.722368543364425,0.5020812906289465,19.660535297842436,215632,17941,672047,129092,5070892,129498
PA,2006,2842,330,4,10,3186,5,8.14,17.740000000000002,2.4299999999999997,23.2,14.86125299114202,182.48467838936938,4.539017600446779,25.58132065775951,0.6181299493079118,25.4556204507866,214383,17459,701914,124544,5154256,125159
PA,2007,2500,473,3,10,2986,1,7.5200000000000005,12.33,1.78,26.4,13.919383183930712,185.21275276020344,4.053854080259795,32.87568674513086,0.5754074775223023,32.3980643621292,214521,16122,736583,90827,5189366,92166
PA,2008,2414,424,6,6,2850,0,7.180000000000001,13.100000000000001,1.73,23.2,13.369234810672872,186.17716226809512,4.190572535134643,31.989404211377007,0.5447390346421533,31.570202160066465,213176,15308,680098,89092,5231863,90275
PA,2009,2656,387,13,8,3064,2,6.2700000000000005,14.71,1.5699999999999998,20.6,14.671870136710801,234.12546802170093,5.817099310263649,39.55232550634464,0.609640962460721,38.94601705794872,208835,13087,526723,77467,5025909,78673
PA,2010,3351,513,2,21,3887,2,5.79,14.81,1.68,22.4,18.86462797322941,325.62620423892105,6.992554108193,47.212437750516216,0.7873181618116055,46.915547187119046,206047,11937,555877,82330,4937013,82851
PA,2011,3219,411,7,15,3652,0,6.23,12.620000000000001,1.5699999999999998,20.6,17.862470714254272,286.58871537314604,5.887995872598731,46.67390887596652,0.7270986811481152,46.38991921142219,204451,12743,620245,78245,5022702,78724
PA,2012,3483,397,4,10,3894,0,6.3,11.48,1.51,21.8,18.87826091172207,299.7690531177829,5.813128953233721,50.6371911573472,0.7605887668031716,50.366039785808525,206269,12990,669863,76900,5119718,77314
PA,2013,3961,375,4,18,4358,0,6.16,12.5,1.44,21.8,21.141895202565358,343.4741488020177,7.389609442693223,59.12118622224031,0.8474803696865724,58.86484588162195,206131,12688,589747,73713,5142302,74034
PA,2014,4091,379,10,4,4484,0,6.0600000000000005,13.33,1.5699999999999998,20.0,21.806686930091185,359.87158908507223,7.3127454433963495,54.87834728545552,0.8604106522829952,54.87834728545552,205625,12460,613176,81708,5211465,81708
RI,1992,195,47,0,0,242,0,8.34,17.9,2.56,28.2,11.690256509347375,140.12738853503186,4.667039515553584,26.066350710900473,0.6672898381684274,26.038304282332685,20701,1727,51853,9284,362661,9294
RI,1993,219,56,0,0,276,1,8.64,14.63,2.27,26.2,13.10914790538615,151.73172072567345,4.802171416640568,32.81807372175981,0.7417719749947592,32.6781908595785,21054,1819,57474,8410,372082,8446
RI,1994,217,56,0,1,274,4,9.139999999999999,25.44,3.7199999999999998,29.0,12.844552784549034,140.51282051282053,5.1358950328022495,20.190111266671583,0.7491230612339752,20.14854033384808,21332,1950,53350,13571,365761,13599
RI,1995,206,55,0,2,263,0,8.559999999999999,14.21,2.11,23.8,12.205309077408577,142.54742547425477,4.744209538927772,33.38834581693538,0.6980182121709958,33.04435230556602,21548,1845,55436,7877,376781,7959
RI,1996,235,56,0,0,291,0,9.19,19.81,2.69,26.4,13.394706559263522,145.71857786680022,5.721251204215244,28.88050813815006,0.7698534897379323,28.65583456425406,21725,1997,50863,10076,377994,10155
RI,1997,249,53,0,1,303,0,8.86,16.439999999999998,2.5700000000000003,26.4,13.782124175574255,155.54414784394248,4.989214733826217,30.35463834902825,0.7796638953860879,30.303030303030305,21985,1948,60731,9982,388629,9999
RI,1998,280,77,0,0,357,0,8.93,20.68,3.1199999999999997,24.8,16.107927627126294,180.3030303030303,5.936247692844909,28.702363724071393,0.8921097020053727,28.617234468937877,22163,1980,60139,12438,400175,12475
RI,1999,261,80,0,0,341,0,8.110000000000001,15.2,2.12,26.4,15.452238535435924,190.50279329608938,6.094400657694851,40.08463618196779,0.8467778983518871,40.0,22068,1790,55953,8507,402703,8525
RI,2000,320,65,1,2,388,1,7.7700000000000005,20.200000000000003,3.36,30.2,17.56928092736823,226.2390670553936,5.727106335242369,28.350138827999416,0.9510526535104383,28.27370108576842,22084,1715,67748,13686,407969,13723
RI,2001,287,46,0,1,334,0,7.6,16.04,2.09,26.0,15.02744533429317,197.75014801657787,6.295828542346045,39.247943595769684,0.8188462113652912,39.18348193336462,22226,1689,53051,8510,407891,8524
RI,2002,260,50,1,0,311,0,8.28,14.249999999999998,2.23,29.2,14.037463326562854,169.57470010905126,4.810592584572074,33.749321758003255,0.7512930211883958,33.749321758003255,22155,1834,64649,9215,413953,9215
RI,2003,266,58,0,1,325,0,8.33,18.69,2.77,25.4,14.502454261490405,174.07605784681306,5.219458139945718,27.932960893854748,0.7732755954222085,27.932960893854748,22410,1867,62267,11635,420290,11635
RI,2004,309,55,1,3,368,0,9.13,18.58,2.6599999999999997,22.2,16.029969072614016,175.48879351454457,5.942768555002907,31.98331305405875,0.8509969151361827,31.96386693303222,22957,2097,61924,11506,432434,11513
RI,2005,263,48,0,1,312,0,8.6,19.580000000000002,2.52,22.8,13.468013468013467,156.6265060240964,5.602442090141857,28.608105629928477,0.7151469030930103,28.363636363636367,23166,1992,55690,10906,436274,11000
RI,2006,269,84,1,0,354,0,8.72,16.619999999999997,2.32,26.6,15.192481009398739,174.12690605017218,5.820932335772425,35.02176493866244,0.8105063604143198,34.949155889031495,23301,2033,60815,10108,436764,10129
RI,2007,263,116,0,1,380,0,7.64,18.09,2.5700000000000003,25.6,16.427459795953656,214.9321266968326,6.096191484583052,33.69391736123426,0.8610512529428693,33.54223673757613,23132,1768,62334,11278,441321,11329
RI,2008,218,84,1,0,303,0,7.290000000000001,17.72,2.25,25.0,13.304061470911087,182.5301204819277,5.543663208738131,31.288723667905824,0.6956018677943222,30.953110634385535,22775,1660,54657,9684,435594,9789
RI,2009,231,74,0,0,305,0,5.7299999999999995,14.64,1.6199999999999999,21.4,14.08645852577129,245.76954069298952,6.792116690791671,46.401947360413814,0.7435651143627525,45.86466165413534,21652,1241,44905,6573,410186,6650
RI,2010,276,76,0,2,354,0,5.8999999999999995,15.83,1.7500000000000002,21.2,16.666666666666668,282.2966507177033,8.329215783158043,52.600297176820206,0.8948138711316361,51.24493341053851,21240,1254,42501,6730,395613,6908
RI,2011,306,44,0,1,351,0,6.01,14.69,1.7999999999999998,19.6,16.74778127683939,278.57142857142856,7.126903553299493,48.514167242570835,0.8675920982381207,48.18119423472889,20958,1260,49250,7235,404568,7285
RI,2012,329,85,0,1,415,0,6.279999999999999,13.22,1.6500000000000001,23.2,19.698120372128344,313.44410876132935,8.178145630111342,61.87565230356344,1.01854737963347,61.59097655090531,21068,1324,50745,6707,407443,6738
RI,2013,321,85,0,4,410,0,6.09,14.299999999999999,1.63,19.6,19.579751671442217,321.3166144200627,8.734740833848186,61.09372671732976,0.9899794760352528,60.87602078693393,20940,1276,46939,6711,414150,6735
RI,2014,363,81,0,3,447,0,6.0,16.2,1.95,19.8,21.433708942699592,357.0287539936102,8.840806154941555,54.585419465136155,1.0622143962130988,54.585419465136155,20855,1252,50561,8189,420819,8189
SC,1992,446,50,1,1,498,2,10.639999999999999,18.6,2.96,28.8,8.498148495759459,79.89732071233756,2.506492722111494,13.47293239185131,0.398091717773756,13.448555225492845,58601,6233,198684,36963,1250968,37030
SC,1993,423,77,0,1,502,1,10.63,17.93,2.63,25.8,8.385814275930041,78.90600440113171,2.6929018968328897,15.018249267037636,0.39345454659458035,14.932920843620787,59863,6362,186416,33426,1275878,33617
SC,1994,436,71,2,1,510,0,10.95,20.830000000000002,3.36,26.0,8.361889459100523,76.37017070979336,2.4057171159697166,11.548128523877455,0.3871370305678845,11.513974804713957,60991,6678,211995,44163,1317363,44294
SC,1995,442,77,1,1,521,1,11.57,19.63,3.11,24.4,8.312724371759076,71.85215832298992,2.404611685212792,12.25017634610863,0.38057615284990176,12.221440300258033,62675,7251,216667,42530,1368977,42630
SC,1996,469,48,0,1,518,0,11.379999999999999,19.08,2.97,27.2,8.080745050933654,71.0172744721689,2.391361552630728,12.535998644756903,0.3705221716032666,12.49366874894479,64103,7294,216613,41321,1398027,41461
SC,1997,430,67,0,2,499,0,11.42,18.099999999999998,3.1300000000000003,29.6,7.600798159967098,66.57771847898599,2.019776812638379,11.157569930460836,0.347190091097392,11.096779932396371,65651,7495,247057,44723,1437253,44968
SC,1998,570,105,3,4,682,0,11.35,20.25,3.5000000000000004,27.6,10.206372248245312,89.9498812978106,2.6499947544092106,13.08317986494782,0.45686724389141026,13.047387652809398,66821,7582,257359,52128,1492775,52271
SC,1999,562,92,0,1,655,1,11.020000000000001,19.040000000000003,3.08,27.4,9.61072880137338,87.20543203301824,2.6356345843543902,13.839587559161595,0.4254451260226922,13.803422405799544,68153,7511,248517,47328,1539564,47452
SC,2000,531,97,0,1,629,0,10.18,17.48,2.87,27.4,9.203441414023176,90.39954009772923,2.4386366896573115,13.951115645654971,0.39741082739165184,13.850354516228476,68344,6958,257931,45086,1582745,45414
SC,2001,565,75,2,0,642,2,9.76,18.22,2.77,30.2,9.359828548934992,95.87813620071685,2.677164040933088,14.695110785570408,0.4049277563470218,14.614158889141816,68591,6696,239806,43688,1585468,43930
SC,2002,599,108,1,1,709,2,10.07,19.15,3.0300000000000002,31.2,10.269260294607552,101.95570894449239,2.9259555782992313,15.280831070304755,0.46279071285435475,15.280831070304755,69041,6954,242314,46398,1532010,46398
SC,2003,570,78,0,1,649,1,9.8,20.77,3.32,29.0,9.278188394401637,94.70304975922954,2.6480500722195477,12.74948923463775,0.42266858224323045,12.74948923463775,69949,6853,245086,50904,1535482,50904
SC,2004,524,54,3,0,581,0,9.87,18.759999999999998,2.8000000000000003,27.6,8.164699269252388,82.73996012532042,2.5405570860116318,13.540598489792114,0.3775632548422,13.498443380883788,71160,7022,228690,42908,1538815,43042
SC,2005,460,76,0,3,539,0,10.39,19.62,3.01,25.4,7.387508394895903,71.13633364128283,2.2356796217180306,11.396794519389351,0.34249143136001503,11.365313653136532,72961,7577,241090,47294,1573762,47425
SC,2006,577,113,0,1,691,0,10.47,19.15,3.01,24.4,9.351992204417497,89.31110249450691,2.7110052690015576,14.156935054292154,0.4254533140411908,14.121061020967018,73888,7737,254887,48810,1624150,48934
SC,2007,411,130,1,0,542,0,9.93,16.91,2.83,30.0,7.213202022890605,72.63468239077996,1.9981345828433235,11.818835997296059,0.3305327492701752,11.69641123028119,75140,7462,271253,45859,1639777,46339
SC,2008,395,124,4,1,524,0,8.870000000000001,15.36,2.22,26.4,7.038091656369205,79.38191183154066,2.2285259831669735,14.508804961789789,0.3182761580180385,14.327901126544898,74452,6601,235133,36116,1646369,36572
SC,2009,461,116,2,0,579,0,7.5,22.400000000000002,2.64,22.0,8.122211935022305,108.22429906542055,3.329691184081891,14.867883830213389,0.37746304415144155,14.290297899647062,71286,5350,173890,38943,1533925,40517
SC,2010,517,124,7,3,651,1,7.22,16.98,2.1,24.4,9.329454420384357,129.16666666666669,3.5596139650600103,20.96550835721877,0.437695021370409,20.825335892514396,69779,5040,182885,31051,1487337,31260
SC,2011,656,132,2,3,793,0,7.249999999999999,15.24,2.03,24.0,11.614112684720046,160.16966269440516,3.9822231149722547,26.136251277149732,0.5280351366432414,25.994886251884875,68279,4951,199135,30341,1501794,30506
SC,2012,850,123,0,5,978,0,7.31,13.44,1.87,23.6,14.219043049679417,194.39475253428742,4.643698245080909,34.54365640011302,0.6386617619881318,34.20896148868446,68781,5031,210608,28312,1531327,28589
SC,2013,873,94,1,3,971,0,7.26,14.87,1.91,20.8,14.01923132453582,193.19538400318345,4.84455997325763,32.57624048042406,0.6211788067353439,32.44128161437974,69262,5026,200431,29807,1563157,29931
SC,2014,907,81,10,1,999,0,7.33,15.879999999999999,1.9800000000000002,20.2,14.395020101154195,196.2671905697446,5.030110168979477,31.682100723074974,0.6263024457768783,31.682100723074974,69399,5090,198604,31532,1595076,31532
SD,1992,33,10,0,0,43,0,9.1,17.64,3.01,26.6,2.671969179146213,29.371584699453553,1.076076076076076,6.101021566401816,0.18368375637553502,6.0923774440351375,16093,1464,39960,7048,234098,7058
SD,1993,32,12,0,0,44,0,9.17,19.28,3.1199999999999997,24.2,2.67314702308627,29.139072847682122,1.1162413110761582,5.7909976309555145,0.18005778217919022,5.770491803278689,16460,1510,39418,7598,244366,7625
SD,1994,44,3,0,0,47,0,10.040000000000001,22.21,3.55,25.4,2.787663107947805,27.777777777777775,1.1747944109780788,5.289218996173757,0.18629798163973935,5.2472926202969745,16860,1692,40007,8886,252284,8957
SD,1995,33,11,0,0,44,0,9.34,19.830000000000002,2.93,20.4,2.5624599615631003,27.43142144638404,1.133290405666452,5.714285714285714,0.1663622992782145,5.673758865248227,17171,1604,38825,7700,264483,7755
SD,1996,43,6,0,0,49,0,9.67,23.419999999999998,3.2800000000000002,25.2,2.8083447959651537,29.04564315352697,1.3082016232379325,5.585318591131882,0.18238530197795,5.552407932011332,17448,1687,37456,8773,268662,8825
SD,1997,46,7,0,0,53,0,9.39,19.36,3.16,27.6,3.01805136381755,32.14069132807762,1.1801380538855488,6.096158270071314,0.19193927475926106,6.080073419754503,17561,1649,44910,8694,276129,8717
SD,1998,50,7,0,0,57,0,9.48,20.76,3.15,23.4,3.229827742520399,34.07053197848177,1.3163060296053393,6.341789052069426,0.19946878313543928,6.329113924050633,17648,1673,43303,8988,285759,9006
SD,1999,66,12,0,0,78,0,8.94,20.71,2.92,24.4,4.400315920117341,49.21135646687697,1.906484491481925,9.204625914562191,0.2675796392477582,9.167842031029618,17726,1585,40913,8474,291502,8508
SD,2000,86,12,0,0,98,0,8.44,19.91,3.1300000000000003,25.6,5.517396689561987,65.33333333333333,2.0864381520119224,10.477921522506147,0.32652408448310904,10.425531914893618,17762,1500,46970,9353,300131,9400
SD,2001,76,9,0,0,85,0,8.19,17.82,2.8899999999999997,26.2,4.747807630006144,57.98090040927694,1.6984713757618144,9.530216391972195,0.271841679405914,9.40889971219836,17903,1466,50045,8919,312682,9034
SD,2002,76,14,0,0,90,0,9.16,17.29,2.82,32.0,4.951584507042254,54.054054054054056,1.8249285236328243,10.553470919324576,0.2977933512671107,10.553470919324576,18176,1665,49317,8528,302223,8528
SD,2003,80,9,0,0,89,0,8.37,19.21,2.67,27.8,4.878851003179475,58.322411533420706,2.1686159844054584,11.28725428027901,0.3018156415108416,11.28725428027901,18242,1526,41040,7885,294882,7885
SD,2004,82,6,0,0,88,0,8.6,15.770000000000001,2.33,23.6,4.743935309973046,55.172413793103445,1.9767729182110205,12.535612535612534,0.29102550110953473,12.469888054414056,18550,1595,44517,7020,302379,7057
SD,2005,66,2,0,0,68,0,8.66,18.69,2.56,22.6,3.5997882477501326,41.56479217603912,1.6265218743272656,8.702329152802662,0.22078352175691734,8.639308855291578,18890,1636,41807,7814,307994,7871
SD,2006,74,4,1,0,79,0,9.33,20.53,2.94,21.2,4.177462852308181,44.78458049886622,1.7396282920813881,8.473667274482464,0.24763881095754722,8.419482041990834,18911,1764,45412,9323,319013,9383
SD,2007,60,6,0,0,66,0,8.649999999999999,16.520000000000003,2.4899999999999998,26.0,3.438216295061471,39.75903614457831,1.3733405468392361,8.31129580657348,0.20338042925596658,8.159228582024973,19196,1660,48058,7941,324515,8089
SD,2008,54,6,0,0,60,0,7.6,18.790000000000003,2.64,21.6,3.132668511460346,41.23711340206186,1.3034410844629822,6.935614379840481,0.18086725850452923,6.841505131128849,19153,1455,46032,8651,331735,8770
SD,2009,46,10,0,0,56,0,7.090000000000001,18.41,2.1999999999999997,23.4,2.96280620073012,41.75988068605518,1.4581814394333923,7.918552036199094,0.17193103109495506,7.8277886497064575,18901,1341,38404,7072,325712,7154
SD,2010,70,12,0,0,82,0,6.22,21.4,2.46,22.6,4.341380770859805,69.84667802385009,2.2447303586093623,10.489957784316235,0.25543261562998404,10.398173979203653,18888,1174,36530,7817,321024,7886
SD,2011,96,10,0,0,106,0,6.08,17.07,2.0,23.2,5.676645423874043,93.30985915492958,2.8616165433831866,16.764194211608416,0.33317198589362385,16.637890441061057,18673,1136,37042,6323,318154,6371
SD,2012,113,16,0,0,129,0,6.7,15.42,2.12,20.2,6.791618405812362,101.41509433962264,2.846990796936726,18.457576191157536,0.39022324399540204,18.378686422567316,18994,1272,45311,6989,330580,7019
SD,2013,129,7,0,0,136,0,6.39,13.489999999999998,1.6400000000000001,22.0,7.121537414253548,111.47540983606558,3.3988953590083226,25.194516487587993,0.4078829375969097,24.931255728689276,19097,1220,40013,5398,333429,5455
SD,2014,115,13,0,0,128,0,6.260000000000001,20.41,2.39,19.4,6.714577978282537,107.29253981559094,3.224831200241862,15.800518454511788,0.3775655282672692,15.800518454511788,19063,1193,39692,8101,339014,8101
TN,1992,534,55,1,4,594,0,10.36,16.17,2.75,29.2,7.197033949644995,69.4980694980695,1.8473653273786383,11.423955688899145,0.3137944350617208,11.411665257819104,82534,8547,321539,51996,1892959,52052
TN,1993,554,78,0,5,638,1,10.74,17.0,2.76,27.2,7.535225407173818,70.17157941047074,2.0259628086576567,11.91654681633949,0.3279908861717397,11.878607335691678,84669,9092,314912,53539,1945176,53710
TN,1994,591,93,1,0,685,0,10.870000000000001,18.94,3.04,26.2,7.912946041794218,72.77943051423715,2.133232017788352,11.263853717893907,0.3415418044675662,11.217555064275771,86567,9412,321109,60814,2005611,61065
TN,1995,594,111,0,2,707,1,11.04,16.46,2.8899999999999997,23.4,7.960187801884774,72.08401305057096,1.8978388259705956,11.528364341970095,0.3308744726834341,11.46536066424494,88817,9808,372529,61327,2136762,61664
TN,1996,632,82,0,4,718,0,10.99,19.43,3.0,29.8,7.939491784063516,72.24793721070638,2.179118701269534,11.21436938695822,0.33419255262601805,11.140937514546838,90434,9938,329491,64025,2148462,64447
TN,1997,645,95,3,2,745,1,10.620000000000001,15.97,2.82,30.6,8.133986963784652,76.59093245605017,1.913676493630925,11.985006676211773,0.33752116302997054,11.948676824378508,91591,9727,389303,62161,2207269,62350
TN,1998,783,124,2,3,912,0,10.38,18.42,3.0300000000000002,27.2,9.955245060582907,95.94950026301946,2.4502560410095486,13.300083125519535,0.4011427289581505,13.257740950719581,91610,9505,372206,68571,2273505,68790
TN,1999,855,155,1,3,1014,4,9.85,17.93,2.88,30.0,11.108433206984948,112.81708945260348,2.7472006458901714,15.321617987035554,0.4394074845741539,15.262349860019867,91282,8988,369103,66181,2307653,66438
TN,2000,781,156,2,3,942,20,9.02,14.16,2.44,29.2,10.414593698175787,115.5119558553035,2.3106301250242223,16.31847001351211,0.3970906993939098,16.26184680718836,90450,8155,407681,57726,2372254,57927
TN,2001,813,136,2,7,958,4,8.780000000000001,14.96,2.2800000000000002,30.2,10.652492994707112,121.37336880780438,2.6709937881271815,17.85514593506542,0.40584192075915315,17.77266571433872,89932,7893,358668,53654,2360525,53903
TN,2002,831,166,6,0,1003,0,9.16,17.07,2.7199999999999998,31.4,11.210837515508512,122.3469138814345,2.7582982702197287,16.162299784072964,0.43915723843216925,16.162299784072964,89467,8198,363630,62058,2283920,62058
TN,2003,799,168,4,2,973,2,9.180000000000001,16.16,2.56,28.2,10.840863258052655,118.05387041980102,2.6763267484142834,16.56423962819836,0.42447043713911287,16.56423962819836,89753,8242,363558,58741,2292268,58741
TN,2004,681,193,0,0,874,0,9.46,16.5,2.5,25.4,9.607562932835,101.55705321868463,2.4785958782708817,15.020020966161988,0.37450407133916913,14.990652282043806,90970,8606,352619,58189,2333753,58303
TN,2005,584,128,0,0,712,1,9.610000000000001,17.0,2.56,26.4,7.7348426415791245,80.50655811849842,2.006040661768021,11.80332217101555,0.3011311874634688,11.775991531871258,92051,8844,354928,60322,2364418,60462
TN,2006,669,144,1,3,817,0,9.71,16.78,2.67,23.4,8.838165296408482,91.01035980839924,2.0924681391632176,12.470807320684445,0.33193921571336055,12.438909273610328,92440,8977,390448,65513,2461294,65681
TN,2007,618,170,3,2,793,0,9.31,13.56,2.26,30.4,8.464354713033824,90.96122963982565,1.9282768548418474,14.222174396499158,0.31872708521066134,14.07850586752357,93687,8718,411248,55758,2488022,56327
TN,2008,586,207,2,3,798,0,8.780000000000001,14.69,2.16,28.2,8.571981008443078,97.65051395007342,2.2001775581889063,14.97832085139929,0.32109691211802843,14.847616566814276,93094,8172,362698,53277,2485231,53746
TN,2009,647,134,1,3,785,0,7.12,15.58,1.7399999999999998,21.4,8.730856068779127,122.63708795500702,3.0692237014446855,19.704309847134716,0.3403757140844002,19.51571201272872,89911,6401,255765,39839,2306275,40224
TN,2010,925,105,1,6,1037,0,7.04,15.620000000000001,1.9,23.8,11.7715167888846,167.12328767123287,3.8231824214717594,24.475441950482665,0.4603540597723356,24.251069900142657,88094,6205,271240,42369,2252614,42761
TN,2011,969,101,4,6,1080,0,7.290000000000001,14.01,1.7999999999999998,22.2,12.463647694225177,171.021377672209,3.7011017631637566,26.418786692759294,0.4731958640928901,26.224412985940802,86652,6315,291805,40880,2282353,41183
TN,2012,930,130,1,4,1065,0,7.359999999999999,13.320000000000002,1.83,22.2,12.247432639120484,166.32828361705452,3.352788953740957,25.161839058734586,0.45541683041004194,24.868070798113298,86957,6403,317646,42326,2338517,42826
TN,2013,1003,100,0,7,1110,1,7.249999999999999,12.46,1.68,21.8,12.706916683838175,175.1617484614171,3.4407295586566895,27.609193115112923,0.4633181426201768,27.497708524289642,87354,6337,322606,40204,2395762,40367
TN,2014,1060,116,1,4,1181,0,6.93,12.809999999999999,1.63,21.6,13.562241616903997,195.78912466843502,3.8242960996065603,29.850369022343546,0.48613806732744674,29.850369022343546,87080,6032,308815,39564,2429351,39564
TX,1992,3,296,1,17,3,8,12.09,20.82,4.02,36.0,0.010615786382069229,0.0878143020226561,0.002594872877177747,0.012463181684108197,0.0005005227125528093,0.012436212592908872,282598,34163,1156126,240709,5993734,241231
TX,1993,3390,323,0,12,3745,20,12.030000000000001,18.09,3.49,33.2,12.9115224563956,107.37119756873764,3.162301648956652,17.4792535961989,0.6072122875770365,17.398131501070832,290051,34879,1184264,214254,6167530,215253
TX,1994,3878,360,3,12,4253,16,12.26,20.4,3.65,31.8,14.297288120778973,116.59082186523383,3.7963994458488655,18.60886382232101,0.6764267427292873,18.531590413943356,297469,36478,1120272,228547,6287451,229500
TX,1995,3885,393,4,14,4296,17,12.15,19.52,3.6799999999999997,28.8,14.129998618575556,116.33448873483536,3.4709906462619387,17.778587065829605,0.6515727078397119,17.717875009795147,304034,36928,1237687,241639,6593278,242467
TX,1996,4172,309,1,9,4491,21,12.11,19.78,3.65,30.8,14.458645890344807,119.37164425070438,3.586456276138766,18.131462184738243,0.6581333544358057,18.03585484570529,310610,37622,1252211,247691,6823845,249004
TX,1997,4139,276,6,17,4438,10,11.77,17.150000000000002,3.52,34.2,14.102812618172228,119.82611982611982,3.0591221188039506,17.841421203069785,0.6253313882962707,17.766141848911737,314689,37037,1450743,248747,7097037,249801
TX,1998,5575,377,7,12,5971,8,11.450000000000001,18.95,3.6799999999999997,31.2,18.787068355226932,164.0835394339104,4.173006080945555,22.026951751716304,0.8072099762555082,21.91409791061867,317825,36390,1430863,271077,7397084,272473
TX,1999,6049,344,5,19,6417,7,10.93,17.48,3.32,33.8,20.154654069877004,184.47606727037515,4.455272315241933,25.493117215898934,0.8422940009030673,25.359727156683356,318388,34785,1440316,251715,7618480,253039
TX,2000,6323,427,6,29,6785,4,10.530000000000001,15.82,3.0300000000000002,31.8,21.296630518369717,202.307829924265,4.510130677463505,28.513315319025548,0.86037403762694,28.399578087329225,318595,33538,1504391,237959,7886105,238912
TX,2001,6371,360,8,21,6760,4,10.4,16.88,3.1,33.0,20.973661920703424,201.73082661891974,4.613024560943787,27.33267831944461,0.8381430469648993,27.016765581599824,322309,33510,1465416,247323,8065449,250215
TX,2002,6030,289,5,16,6340,2,10.75,19.96,3.75,37.4,19.43658431154944,180.82254292396328,4.240076615643074,21.245296043482487,0.7974103532791991,21.245296043482487,326189,35062,1495256,298419,7950737,298419
TX,2003,6027,331,7,11,6376,2,10.73,18.15,3.2099999999999995,32.6,19.3448362697476,180.26576194515127,4.536757627139146,24.99294427545549,0.8025186196025242,24.99294427545549,329597,35370,1405409,255112,7944987,255112
TX,2004,5930,290,7,12,6239,2,10.780000000000001,18.509999999999998,3.2,30.8,18.70770227197083,173.5031563725354,4.527678053715287,24.465995051116245,0.776954234792855,24.268049337383843,333499,35959,1377969,255007,8030074,257087
TX,2005,5260,257,1,6,5524,2,10.86,20.150000000000002,3.4799999999999995,29.0,16.28883489419924,150.04345936549328,3.9261340941106564,19.482328709630774,0.6723870690375006,19.325158739876507,339128,36816,1406982,283539,8215506,285845
TX,2006,6308,385,2,21,6716,1,10.97,17.68,3.19,26.6,19.610992200571744,178.7120808940926,4.36449371288052,24.681920750306872,0.7824351464834864,24.553424537338312,342461,37580,1538781,272102,8583459,273526
TX,2007,5733,467,8,20,6228,0,10.66,15.02,2.8899999999999997,30.6,17.81510393574205,167.1228465625503,3.6669655742115994,24.41366820460755,0.6990997463125519,24.164167348886657,349591,37266,1698407,255103,8908600,257737
TX,2008,5712,448,2,22,6184,0,10.290000000000001,16.259999999999998,2.78,28.6,17.545153803814312,170.4426437351855,4.045698599379668,24.875902073260015,0.680771614553805,24.454480025941365,352462,36282,1528537,248594,9083810,252878
